Y,M,D,H,DTW_ft,DTW_m
2013,11,2,5,147.48,44.951904
2013,11,2,6,147.47,44.948856
2013,11,2,7,147.47,44.948856
2013,11,2,8,147.46,44.945808
2013,11,2,9,147.45,44.94276
2013,11,2,10,147.44,44.939712
2013,11,2,11,147.44,44.939712
2013,11,2,12,147.43,44.936664
2013,11,2,13,147.42,44.933616
2013,11,2,14,147.41,44.930568
2013,11,2,15,147.39,44.924472
2013,11,2,16,147.36,44.915328
2013,11,2,17,147.33,44.906184
2013,11,2,18,147.31,44.900088
2013,11,2,19,147.3,44.89704
2013,11,2,20,147.29,44.893992
2013,11,2,21,147.29,44.893992
2013,11,2,22,147.29,44.893992
2013,11,2,23,147.29,44.893992
2013,11,3,0,147.29,44.893992
2013,11,3,1,147.29,44.893992
2013,11,3,1,147.3,44.89704
2013,11,3,2,147.31,44.900088
2013,11,3,3,147.31,44.900088
2013,11,3,4,147.31,44.900088
2013,11,3,5,147.32,44.903136
2013,11,3,6,147.32,44.903136
2013,11,3,7,147.32,44.903136
2013,11,3,8,147.32,44.903136
2013,11,3,9,147.32,44.903136
2013,11,3,10,147.31,44.900088
2013,11,3,11,147.31,44.900088
2013,11,3,12,147.3,44.89704
2013,11,3,13,147.29,44.893992
2013,11,3,14,147.29,44.893992
2013,11,3,15,147.28,44.890944
2013,11,3,16,147.27,44.887896
2013,11,3,17,147.26,44.884848
2013,11,3,18,147.26,44.884848
2013,11,3,19,147.26,44.884848
2013,11,3,20,147.25,44.8818
2013,11,3,21,147.25,44.8818
2013,11,3,22,147.24,44.878752
2013,11,3,23,147.24,44.878752
2013,11,4,0,147.24,44.878752
2013,11,4,1,147.24,44.878752
2013,11,4,2,147.24,44.878752
2013,11,4,3,147.25,44.8818
2013,11,4,4,147.25,44.8818
2013,11,4,5,147.25,44.8818
2013,11,4,6,147.25,44.8818
2013,11,4,7,147.25,44.8818
2013,11,4,8,147.24,44.878752
2013,11,4,9,147.24,44.878752
2013,11,4,10,147.24,44.878752
2013,11,4,11,147.23,44.875704
2013,11,4,12,147.22,44.872656
2013,11,4,13,147.21,44.869608
2013,11,4,14,147.2,44.86656
2013,11,4,15,147.2,44.86656
2013,11,4,16,147.2,44.86656
2013,11,4,17,147.2,44.86656
2013,11,4,18,147.2,44.86656
2013,11,4,19,147.2,44.86656
2013,11,4,20,147.21,44.869608
2013,11,4,21,147.22,44.872656
2013,11,4,22,147.23,44.875704
2013,11,4,23,147.24,44.878752
2013,11,5,0,147.26,44.884848
2013,11,5,1,147.27,44.887896
2013,11,5,2,147.29,44.893992
2013,11,5,3,147.31,44.900088
2013,11,5,4,147.33,44.906184
2013,11,5,5,147.34,44.909232
2013,11,5,6,147.36,44.915328
2013,11,5,7,147.38,44.921424
2013,11,5,8,147.4,44.92752
2013,11,5,9,147.42,44.933616
2013,11,5,10,147.44,44.939712
2013,11,5,11,147.46,44.945808
2013,11,5,12,147.48,44.951904
2013,11,5,13,147.5,44.958
2013,11,5,14,147.52,44.964096
2013,11,5,15,147.54,44.970192
2013,11,5,16,147.56,44.976288
2013,11,5,17,147.58,44.982384
2013,11,5,18,147.6,44.98848
2013,11,5,19,147.61,44.991528
2013,11,5,20,147.63,44.997624
2013,11,5,21,147.65,45.00372
2013,11,5,22,147.67,45.009816
2013,11,5,23,147.68,45.012864
2013,11,6,0,147.7,45.01896
2013,11,6,1,147.71,45.022008
2013,11,6,2,147.72,45.025056
2013,11,6,3,147.73,45.028104
2013,11,6,4,147.74,45.031152
2013,11,6,5,147.75,45.0342
2013,11,6,6,147.76,45.037248
2013,11,6,7,147.77,45.040296
2013,11,6,8,147.77,45.040296
2013,11,6,9,147.78,45.043344
2013,11,6,10,147.78,45.043344
2013,11,6,11,147.78,45.043344
2013,11,6,12,147.77,45.040296
2013,11,6,13,147.77,45.040296
2013,11,6,14,147.77,45.040296
2013,11,6,15,147.77,45.040296
2013,11,6,16,147.76,45.037248
2013,11,6,17,147.76,45.037248
2013,11,6,18,147.75,45.0342
2013,11,6,19,147.74,45.031152
2013,11,6,20,147.73,45.028104
2013,11,6,21,147.73,45.028104
2013,11,6,22,147.73,45.028104
2013,11,6,23,147.73,45.028104
2013,11,7,0,147.73,45.028104
2013,11,7,1,147.73,45.028104
2013,11,7,2,147.72,45.025056
2013,11,7,3,147.72,45.025056
2013,11,7,4,147.71,45.022008
2013,11,7,5,147.7,45.01896
2013,11,7,6,147.7,45.01896
2013,11,7,7,147.7,45.01896
2013,11,7,8,147.69,45.015912
2013,11,7,9,147.69,45.015912
2013,11,7,10,147.68,45.012864
2013,11,7,11,147.67,45.009816
2013,11,7,12,147.66,45.006768
2013,11,7,13,147.65,45.00372
2013,11,7,14,147.64,45.000672
2013,11,7,15,147.61,44.991528
2013,11,7,16,147.59,44.985432
2013,11,7,17,147.56,44.976288
2013,11,7,18,147.53,44.967144
2013,11,7,19,147.5,44.958
2013,11,7,20,147.48,44.951904
2013,11,7,21,147.46,44.945808
2013,11,7,22,147.44,44.939712
2013,11,7,23,147.42,44.933616
2013,11,8,0,147.4,44.92752
2013,11,8,1,147.39,44.924472
2013,11,8,2,147.38,44.921424
2013,11,8,3,147.37,44.918376
2013,11,8,4,147.37,44.918376
2013,11,8,5,147.35,44.91228
2013,11,8,6,147.35,44.91228
2013,11,8,7,147.33,44.906184
2013,11,8,8,147.32,44.903136
2013,11,8,9,147.31,44.900088
2013,11,8,10,147.3,44.89704
2013,11,8,11,147.29,44.893992
2013,11,8,12,147.28,44.890944
2013,11,8,13,147.26,44.884848
2013,11,8,14,147.25,44.8818
2013,11,8,15,147.23,44.875704
2013,11,8,16,147.21,44.869608
2013,11,8,17,147.19,44.863512
2013,11,8,18,147.17,44.857416
2013,11,8,19,147.16,44.854368
2013,11,8,20,147.12,44.842176
2013,11,8,21,147.1,44.83608
2013,11,8,22,147.08,44.829984
2013,11,8,23,147.07,44.826936
2013,11,9,0,147.06,44.823888
2013,11,9,1,147.04,44.817792
2013,11,9,2,147.02,44.811696
2013,11,9,3,147.01,44.808648
2013,11,9,4,146.99,44.802552
2013,11,9,5,146.98,44.799504
2013,11,9,6,146.97,44.796456
2013,11,9,7,146.95,44.79036
2013,11,9,8,146.95,44.79036
2013,11,9,9,146.93,44.784264
2013,11,9,10,146.93,44.784264
2013,11,9,11,146.91,44.778168
2013,11,9,12,146.89,44.772072
2013,11,9,13,146.87,44.765976
2013,11,9,14,146.86,44.762928
2013,11,9,15,146.85,44.75988
2013,11,9,16,146.84,44.756832
2013,11,9,17,146.83,44.753784
2013,11,9,18,146.82,44.750736
2013,11,9,19,146.81,44.747688
2013,11,9,20,146.79,44.741592
2013,11,9,21,146.78,44.738544
2013,11,9,22,146.76,44.732448
2013,11,9,23,146.75,44.7294
2013,11,10,0,146.74,44.726352
2013,11,10,1,146.72,44.720256
2013,11,10,2,146.71,44.717208
2013,11,10,3,146.71,44.717208
2013,11,10,4,146.7,44.71416
2013,11,10,5,146.69,44.711112
2013,11,10,6,146.68,44.708064
2013,11,10,7,146.67,44.705016
2013,11,10,8,146.66,44.701968
2013,11,10,9,146.65,44.69892
2013,11,10,10,146.64,44.695872
2013,11,10,11,146.62,44.689776
2013,11,10,12,146.61,44.686728
2013,11,10,13,146.6,44.68368
2013,11,10,14,146.59,44.680632
2013,11,10,15,146.58,44.677584
2013,11,10,16,146.57,44.674536
2013,11,10,17,146.57,44.674536
2013,11,10,18,146.56,44.671488
2013,11,10,19,146.55,44.66844
2013,11,10,20,146.54,44.665392
2013,11,10,21,146.53,44.662344
2013,11,10,22,146.52,44.659296
2013,11,10,23,146.51,44.656248
2013,11,11,0,146.51,44.656248
2013,11,11,1,146.49,44.650152
2013,11,11,2,146.49,44.650152
2013,11,11,3,146.48,44.647104
2013,11,11,4,146.48,44.647104
2013,11,11,5,146.47,44.644056
2013,11,11,6,146.46,44.641008
2013,11,11,7,146.45,44.63796
2013,11,11,8,146.44,44.634912
2013,11,11,9,146.43,44.631864
2013,11,11,10,146.43,44.631864
2013,11,11,11,146.42,44.628816
2013,11,11,12,146.42,44.628816
2013,11,11,13,146.42,44.628816
2013,11,11,14,146.41,44.625768
2013,11,11,15,146.4,44.62272
2013,11,11,16,146.39,44.619672
2013,11,11,17,146.37,44.613576
2013,11,11,18,146.36,44.610528
2013,11,11,19,146.36,44.610528
2013,11,11,20,146.35,44.60748
2013,11,11,21,146.34,44.604432
2013,11,11,22,146.33,44.601384
2013,11,11,23,146.33,44.601384
2013,11,12,0,146.32,44.598336
2013,11,12,1,146.32,44.598336
2013,11,12,2,146.31,44.595288
2013,11,12,3,146.31,44.595288
2013,11,12,4,146.3,44.59224
2013,11,12,5,146.3,44.59224
2013,11,12,6,146.3,44.59224
2013,11,12,7,146.3,44.59224
2013,11,12,8,146.29,44.589192
2013,11,12,9,146.29,44.589192
2013,11,12,10,146.29,44.589192
2013,11,12,11,146.28,44.586144
2013,11,12,12,146.27,44.583096
2013,11,12,13,146.27,44.583096
2013,11,12,14,146.27,44.583096
2013,11,12,15,146.27,44.583096
2013,11,12,16,146.27,44.583096
2013,11,12,17,146.26,44.580048
2013,11,12,18,146.26,44.580048
2013,11,12,19,146.26,44.580048
2013,11,12,20,146.25,44.577
2013,11,12,21,146.24,44.573952
2013,11,12,22,146.24,44.573952
2013,11,12,23,146.23,44.570904
2013,11,13,0,146.23,44.570904
2013,11,13,1,146.22,44.567856
2013,11,13,2,146.21,44.564808
2013,11,13,3,146.21,44.564808
2013,11,13,4,146.2,44.56176
2013,11,13,5,146.2,44.56176
2013,11,13,6,146.19,44.558712
2013,11,13,7,146.19,44.558712
2013,11,13,8,146.19,44.558712
2013,11,13,9,146.18,44.555664
2013,11,13,10,146.17,44.552616
2013,11,13,11,146.17,44.552616
2013,11,13,12,146.17,44.552616
2013,11,13,13,146.16,44.549568
2013,11,13,14,146.15,44.54652
2013,11,13,15,146.14,44.543472
2013,11,13,16,146.14,44.543472
2013,11,13,17,146.13,44.540424
2013,11,13,18,146.13,44.540424
2013,11,13,19,146.12,44.537376
2013,11,13,20,146.11,44.534328
2013,11,13,21,146.1,44.53128
2013,11,13,22,146.1,44.53128
2013,11,13,23,146.1,44.53128
2013,11,14,0,146.09,44.528232
2013,11,14,1,146.09,44.528232
2013,11,14,2,146.09,44.528232
2013,11,14,3,146.09,44.528232
2013,11,14,4,146.09,44.528232
2013,11,14,5,146.09,44.528232
2013,11,14,6,146.09,44.528232
2013,11,14,7,146.08,44.525184
2013,11,14,8,146.09,44.528232
2013,11,14,9,146.08,44.525184
2013,11,14,10,146.08,44.525184
2013,11,14,11,146.08,44.525184
2013,11,14,12,146.08,44.525184
2013,11,14,13,146.08,44.525184
2013,11,14,14,146.07,44.522136
2013,11,14,15,146.06,44.519088
2013,11,14,16,146.06,44.519088
2013,11,14,17,146.06,44.519088
2013,11,14,18,146.05,44.51604
2013,11,14,19,146.05,44.51604
2013,11,14,20,146.04,44.512992
2013,11,14,21,146.04,44.512992
2013,11,14,22,146.04,44.512992
2013,11,14,23,146.04,44.512992
2013,11,15,0,146.04,44.512992
2013,11,15,1,146.03,44.509944
2013,11,15,2,146.03,44.509944
2013,11,15,3,146.02,44.506896
2013,11,15,4,146.02,44.506896
2013,11,15,5,146.01,44.503848
2013,11,15,6,146.01,44.503848
2013,11,15,7,146,44.5008
2013,11,15,8,146,44.5008
2013,11,15,9,146,44.5008
2013,11,15,10,146,44.5008
2013,11,15,11,146,44.5008
2013,11,15,12,145.99,44.497752
2013,11,15,13,146,44.5008
2013,11,15,14,145.99,44.497752
2013,11,15,15,145.98,44.494704
2013,11,15,16,145.98,44.494704
2013,11,15,17,145.98,44.494704
2013,11,15,18,145.97,44.491656
2013,11,15,19,145.97,44.491656
2013,11,15,20,145.96,44.488608
2013,11,15,21,145.96,44.488608
2013,11,15,22,145.95,44.48556
2013,11,15,23,145.94,44.482512
2013,11,16,0,145.94,44.482512
2013,11,16,1,145.93,44.479464
2013,11,16,2,145.92,44.476416
2013,11,16,3,145.91,44.473368
2013,11,16,4,145.89,44.467272
2013,11,16,5,145.89,44.467272
2013,11,16,6,145.88,44.464224
2013,11,16,7,145.87,44.461176
2013,11,16,8,145.87,44.461176
2013,11,16,9,145.86,44.458128
2013,11,16,10,145.85,44.45508
2013,11,16,11,145.84,44.452032
2013,11,16,12,145.82,44.445936
2013,11,16,13,145.82,44.445936
2013,11,16,14,145.81,44.442888
2013,11,16,15,145.79,44.436792
2013,11,16,16,145.78,44.433744
2013,11,16,17,145.76,44.427648
2013,11,16,18,145.74,44.421552
2013,11,16,19,145.73,44.418504
2013,11,16,20,145.72,44.415456
2013,11,16,21,145.72,44.415456
2013,11,16,22,145.71,44.412408
2013,11,16,23,145.69,44.406312
2013,11,17,0,145.69,44.406312
2013,11,17,1,145.68,44.403264
2013,11,17,2,145.68,44.403264
2013,11,17,3,145.67,44.400216
2013,11,17,4,145.66,44.397168
2013,11,17,5,145.66,44.397168
2013,11,17,6,145.64,44.391072
2013,11,17,7,145.63,44.388024
2013,11,17,8,145.62,44.384976
2013,11,17,9,145.61,44.381928
2013,11,17,10,145.61,44.381928
2013,11,17,11,145.61,44.381928
2013,11,17,12,145.6,44.37888
2013,11,17,13,145.6,44.37888
2013,11,17,14,145.6,44.37888
2013,11,17,15,145.6,44.37888
2013,11,17,16,145.59,44.375832
2013,11,17,17,145.59,44.375832
2013,11,17,18,145.59,44.375832
2013,11,17,19,145.59,44.375832
2013,11,17,20,145.59,44.375832
2013,11,17,21,145.59,44.375832
2013,11,17,22,145.59,44.375832
2013,11,17,23,145.59,44.375832
2013,11,18,0,145.6,44.37888
2013,11,18,1,145.6,44.37888
2013,11,18,2,145.6,44.37888
2013,11,18,3,145.6,44.37888
2013,11,18,4,145.6,44.37888
2013,11,18,5,145.6,44.37888
2013,11,18,6,145.59,44.375832
2013,11,18,7,145.59,44.375832
2013,11,18,8,145.59,44.375832
2013,11,18,9,145.58,44.372784
2013,11,18,10,145.58,44.372784
2013,11,18,11,145.58,44.372784
2013,11,18,12,145.58,44.372784
2013,11,18,13,145.58,44.372784
2013,11,18,14,145.58,44.372784
2013,11,18,15,145.58,44.372784
2013,11,18,16,145.58,44.372784
2013,11,18,17,145.58,44.372784
2013,11,18,18,145.58,44.372784
2013,11,18,19,145.58,44.372784
2013,11,18,20,145.58,44.372784
2013,11,18,21,145.57,44.369736
2013,11,18,22,145.57,44.369736
2013,11,18,23,145.57,44.369736
2013,11,19,0,145.57,44.369736
2013,11,19,1,145.57,44.369736
2013,11,19,2,145.57,44.369736
2013,11,19,3,145.57,44.369736
2013,11,19,4,145.57,44.369736
2013,11,19,5,145.57,44.369736
2013,11,19,6,145.57,44.369736
2013,11,19,7,145.57,44.369736
2013,11,19,8,145.57,44.369736
2013,11,19,9,145.57,44.369736
2013,11,19,10,145.56,44.366688
2013,11,19,11,145.56,44.366688
2013,11,19,12,145.56,44.366688
2013,11,19,13,145.56,44.366688
2013,11,19,14,145.56,44.366688
2013,11,19,15,145.56,44.366688
2013,11,19,16,145.55,44.36364
2013,11,19,17,145.55,44.36364
2013,11,19,18,145.55,44.36364
2013,11,19,19,145.55,44.36364
2013,11,19,20,145.54,44.360592
2013,11,19,21,145.54,44.360592
2013,11,19,22,145.53,44.357544
2013,11,19,23,145.53,44.357544
2013,11,20,0,145.53,44.357544
2013,11,20,1,145.51,44.351448
2013,11,20,2,145.51,44.351448
2013,11,20,3,145.5,44.3484
2013,11,20,4,145.5,44.3484
2013,11,20,5,145.49,44.345352
2013,11,20,6,145.48,44.342304
2013,11,20,7,145.48,44.342304
2013,11,20,8,145.48,44.342304
2013,11,20,9,145.48,44.342304
2013,11,20,10,145.47,44.339256
2013,11,20,11,145.46,44.336208
2013,11,20,12,145.46,44.336208
2013,11,20,13,145.45,44.33316
2013,11,20,14,145.45,44.33316
2013,11,20,15,145.44,44.330112
2013,11,20,16,145.43,44.327064
2013,11,20,17,145.43,44.327064
2013,11,20,18,145.41,44.320968
2013,11,20,19,145.4,44.31792
2013,11,20,20,145.4,44.31792
2013,11,20,21,145.39,44.314872
2013,11,20,22,145.39,44.314872
2013,11,20,23,145.39,44.314872
2013,11,21,0,145.39,44.314872
2013,11,21,1,145.38,44.311824
2013,11,21,2,145.38,44.311824
2013,11,21,3,145.37,44.308776
2013,11,21,4,145.37,44.308776
2013,11,21,5,145.36,44.305728
2013,11,21,6,145.36,44.305728
2013,11,21,7,145.35,44.30268
2013,11,21,8,145.35,44.30268
2013,11,21,9,145.35,44.30268
2013,11,21,10,145.34,44.299632
2013,11,21,11,145.34,44.299632
2013,11,21,12,145.33,44.296584
2013,11,21,13,145.32,44.293536
2013,11,21,14,145.31,44.290488
2013,11,21,15,145.3,44.28744
2013,11,21,16,145.29,44.284392
2013,11,21,17,145.27,44.278296
2013,11,21,18,145.25,44.2722
2013,11,21,19,145.24,44.269152
2013,11,21,20,145.23,44.266104
2013,11,21,21,145.22,44.263056
2013,11,21,22,145.22,44.263056
2013,11,21,23,145.22,44.263056
2013,11,22,0,145.21,44.260008
2013,11,22,1,145.21,44.260008
2013,11,22,2,145.2,44.25696
2013,11,22,3,145.2,44.25696
2013,11,22,4,145.19,44.253912
2013,11,22,5,145.19,44.253912
2013,11,22,6,145.18,44.250864
2013,11,22,7,145.17,44.247816
2013,11,22,8,145.16,44.244768
2013,11,22,9,145.15,44.24172
2013,11,22,10,145.14,44.238672
2013,11,22,11,145.13,44.235624
2013,11,22,12,145.13,44.235624
2013,11,22,13,145.11,44.229528
2013,11,22,14,145.11,44.229528
2013,11,22,15,145.09,44.223432
2013,11,22,16,145.07,44.217336
2013,11,22,17,145.06,44.214288
2013,11,22,18,145.05,44.21124
2013,11,22,19,145.05,44.21124
2013,11,22,20,145.03,44.205144
2013,11,22,21,145.01,44.199048
2013,11,22,22,145.01,44.199048
2013,11,22,23,145,44.196
2013,11,23,0,144.99,44.192952
2013,11,23,1,144.99,44.192952
2013,11,23,2,144.98,44.189904
2013,11,23,3,144.97,44.186856
2013,11,23,4,144.98,44.189904
2013,11,23,5,144.96,44.183808
2013,11,23,6,144.94,44.177712
2013,11,23,7,144.93,44.174664
2013,11,23,8,144.91,44.168568
2013,11,23,9,144.9,44.16552
2013,11,23,10,144.9,44.16552
2013,11,23,11,144.89,44.162472
2013,11,23,12,144.88,44.159424
2013,11,23,13,144.86,44.153328
2013,11,23,14,144.83,44.144184
2013,11,23,15,144.81,44.138088
2013,11,23,16,144.79,44.131992
2013,11,23,17,144.78,44.128944
2013,11,23,18,144.76,44.122848
2013,11,23,19,144.74,44.116752
2013,11,23,20,144.74,44.116752
2013,11,23,21,144.73,44.113704
2013,11,23,22,144.73,44.113704
2013,11,23,23,144.72,44.110656
2013,11,24,0,144.72,44.110656
2013,11,24,1,144.72,44.110656
2013,11,24,2,144.72,44.110656
2013,11,24,3,144.72,44.110656
2013,11,24,4,144.72,44.110656
2013,11,24,5,144.72,44.110656
2013,11,24,6,144.72,44.110656
2013,11,24,7,144.72,44.110656
2013,11,24,8,144.72,44.110656
2013,11,24,9,144.72,44.110656
2013,11,24,10,144.71,44.107608
2013,11,24,11,144.71,44.107608
2013,11,24,12,144.71,44.107608
2013,11,24,13,144.71,44.107608
2013,11,24,14,144.71,44.107608
2013,11,24,15,144.7,44.10456
2013,11,24,16,144.7,44.10456
2013,11,24,17,144.69,44.101512
2013,11,24,18,144.69,44.101512
2013,11,24,19,144.69,44.101512
2013,11,24,20,144.68,44.098464
2013,11,24,21,144.68,44.098464
2013,11,24,22,144.68,44.098464
2013,11,24,23,144.67,44.095416
2013,11,25,0,144.67,44.095416
2013,11,25,1,144.66,44.092368
2013,11,25,2,144.66,44.092368
2013,11,25,3,144.66,44.092368
2013,11,25,4,144.66,44.092368
2013,11,25,5,144.65,44.08932
2013,11,25,6,144.64,44.086272
2013,11,25,7,144.62,44.080176
2013,11,25,8,144.61,44.077128
2013,11,25,9,144.6,44.07408
2013,11,25,10,144.59,44.071032
2013,11,25,11,144.59,44.071032
2013,11,25,12,144.58,44.067984
2013,11,25,13,144.57,44.064936
2013,11,25,14,144.57,44.064936
2013,11,25,15,144.56,44.061888
2013,11,25,16,144.55,44.05884
2013,11,25,17,144.54,44.055792
2013,11,25,18,144.53,44.052744
2013,11,25,19,144.52,44.049696
2013,11,25,20,144.51,44.046648
2013,11,25,21,144.49,44.040552
2013,11,25,22,144.48,44.037504
2013,11,25,23,144.47,44.034456
2013,11,26,0,144.47,44.034456
2013,11,26,1,144.47,44.034456
2013,11,26,2,144.46,44.031408
2013,11,26,3,144.46,44.031408
2013,11,26,4,144.46,44.031408
2013,11,26,5,144.45,44.02836
2013,11,26,6,144.45,44.02836
2013,11,26,7,144.44,44.025312
2013,11,26,8,144.44,44.025312
2013,11,26,9,144.43,44.022264
2013,11,26,10,144.43,44.022264
2013,11,26,11,144.42,44.019216
2013,11,26,12,144.41,44.016168
2013,11,26,13,144.4,44.01312
2013,11,26,14,144.4,44.01312
2013,11,26,15,144.39,44.010072
2013,11,26,16,144.39,44.010072
2013,11,26,17,144.38,44.007024
2013,11,26,18,144.37,44.003976
2013,11,26,19,144.37,44.003976
2013,11,26,20,144.36,44.000928
2013,11,26,21,144.36,44.000928
2013,11,26,22,144.35,43.99788
2013,11,26,23,144.35,43.99788
2013,11,27,0,144.35,43.99788
2013,11,27,1,144.35,43.99788
2013,11,27,2,144.34,43.994832
2013,11,27,3,144.34,43.994832
2013,11,27,4,144.33,43.991784
2013,11,27,5,144.33,43.991784
2013,11,27,6,144.32,43.988736
2013,11,27,7,144.32,43.988736
2013,11,27,8,144.32,43.988736
2013,11,27,9,144.31,43.985688
2013,11,27,10,144.3,43.98264
2013,11,27,11,144.3,43.98264
2013,11,27,12,144.3,43.98264
2013,11,27,13,144.3,43.98264
2013,11,27,14,144.29,43.979592
2013,11,27,15,144.29,43.979592
2013,11,27,16,144.28,43.976544
2013,11,27,17,144.27,43.973496
2013,11,27,18,144.27,43.973496
2013,11,27,19,144.26,43.970448
2013,11,27,20,144.26,43.970448
2013,11,27,21,144.25,43.9674
2013,11,27,22,144.25,43.9674
2013,11,27,23,144.24,43.964352
2013,11,28,0,144.23,43.961304
2013,11,28,1,144.22,43.958256
2013,11,28,2,144.22,43.958256
2013,11,28,3,144.21,43.955208
2013,11,28,4,144.2,43.95216
2013,11,28,5,144.19,43.949112
2013,11,28,6,144.19,43.949112
2013,11,28,7,144.18,43.946064
2013,11,28,8,144.18,43.946064
2013,11,28,9,144.17,43.943016
2013,11,28,10,144.16,43.939968
2013,11,28,11,144.16,43.939968
2013,11,28,12,144.14,43.933872
2013,11,28,13,144.12,43.927776
2013,11,28,14,144.1,43.92168
2013,11,28,15,144.08,43.915584
2013,11,28,16,144.07,43.912536
2013,11,28,17,144.07,43.912536
2013,11,28,18,144.06,43.909488
2013,11,28,19,144.05,43.90644
2013,11,28,20,144.05,43.90644
2013,11,28,21,144.04,43.903392
2013,11,28,22,144.03,43.900344
2013,11,28,23,144.03,43.900344
2013,11,29,0,144.02,43.897296
2013,11,29,1,144.02,43.897296
2013,11,29,2,144.01,43.894248
2013,11,29,3,144.01,43.894248
2013,11,29,4,144,43.8912
2013,11,29,5,143.99,43.888152
2013,11,29,6,143.99,43.888152
2013,11,29,7,143.98,43.885104
2013,11,29,8,143.98,43.885104
2013,11,29,9,143.97,43.882056
2013,11,29,10,143.97,43.882056
2013,11,29,11,143.97,43.882056
2013,11,29,12,143.95,43.87596
2013,11,29,13,143.95,43.87596
2013,11,29,14,143.94,43.872912
2013,11,29,15,143.93,43.869864
2013,11,29,16,143.92,43.866816
2013,11,29,17,143.91,43.863768
2013,11,29,18,143.9,43.86072
2013,11,29,19,143.9,43.86072
2013,11,29,20,143.9,43.86072
2013,11,29,21,143.9,43.86072
2013,11,29,22,143.9,43.86072
2013,11,29,23,143.9,43.86072
2013,11,30,0,143.89,43.857672
2013,11,30,1,143.89,43.857672
2013,11,30,2,143.88,43.854624
2013,11,30,3,143.88,43.854624
2013,11,30,4,143.88,43.854624
2013,11,30,5,143.87,43.851576
2013,11,30,6,143.87,43.851576
2013,11,30,7,143.86,43.848528
2013,11,30,8,143.86,43.848528
2013,11,30,9,143.85,43.84548
2013,11,30,10,143.84,43.842432
2013,11,30,11,143.84,43.842432
2013,11,30,12,143.83,43.839384
2013,11,30,13,143.83,43.839384
2013,11,30,14,143.82,43.836336
2013,11,30,15,143.81,43.833288
2013,11,30,16,143.79,43.827192
